score	text
5	웨이팅 해서 먹을만합니다ㅠㅠ 플레인 존 만.. 웨이팅 리스트에 이름 올려놓고 밥 먹거나 구경하고 있으면 다음 차례라고 친절하게 연락 주셔서 너무 좋았어요!
5	웨이팅 하더라도 꼭!!! 꼭 먹어야 하는 맛 집^^
5	토요일 두시 반에 대기 마지막 페이지에 적어두고 한강에서 놀다가 네시 오십분에 전화왔어요.(브렠타임4시까지) 가니까 친절하게 응대해주시고 편하게 받았습니다!
5	맛나요ㅠㅠ 갓나오자마자 드세요 곡
5	새들러ㅠㅠ 최고예요 제 월급 다 가져가세요ㅠㅠ
5	두 번째 방문 콘크로플 먹으러 방문! 콘크로플 꼭 드세요 여러분ㅠㅠ
5	치즈와 플 존맛탱인데 빨리 끝나요ㅠ
3	와플은 맛있긴 했는데 자두 크러시는 대실망 이걸 어떻게 6500이나 받고 파는 건지 의문
3.5	맛있어요. 다만 포장도 주문이 밀려있어서 대기 명단을 작성(이름, 번호, 포장메뉴) 하고 전화를 주시면 찾아가는 형식이었는데 좀.. 체계가 없었어요. 구조상 1층에서 명단을 적어놓으면 지하에서 가져가셔서 처리하시고.. 시간도 동선도 .. 명단 적고 잠시 매장 안 가방을 구경하는데 혹시 포장 명단 작성하셨냐고 해서 그랬다고 하니 바로 포장해주셨어요? 저희가 운이 좋았던 건지... 앞에 명단이 꽤 많았는데 말이죠 ㅎㅎ 아무튼 그런 부분만 좀 체계가 잡히면 좋겠어요. 가격은 세트가 훨씬 저렴하네요.
5	너무 맛있는 와플!!!
5	존맛탱
5	플레인도 맛있지만 바질이 더 맛있었담!
3.5	크로플
5	와플
3	ㅡ
5	대기시간은 좀 있지만 크로 풀이 맛있습니다!
2.5	맛은 있으나... 가격에 비해 자리가 너무 불편하고 자리를 막 바꾸는 사람도 있는데 어떤 사람은 바꿔도 아무 말 안 하고 어떤 사람은 바꾸지 말라 하고 체계적인 관리가 필요할 거 같아요.. 혼란스러울 거 방지해서 그러는 건 이해하겠는데 공평하게 공지하거나 관리하는 사람을 두는 게 좋을 거 같네요 내 돈 내고 혼난 기분이네요 ^^ 웃으면서 말한다고 다 친절한 건 아니니까요
2.5	맛있게 먹었습니다. 와플의 맛도 좋고 카페 분위기도 좋았습니다만, 3시간 정도 기다려서 먹었는데, 알바 친구분으로 보이는 사람은 안 기다리고 그냥 먹는 게 보이더군요. 직원 교육 필요한 것 같습니다
5	크로플 맛집
4	너무 사람 많아요 바질 와플 맛있다
5	굿! 줄 서서 먹을 정도는 아닌 거 같지만 맛있었어요 :)
3.5	다행히 미리 와서 예약 대기 걸고 밥 먹고 와서 밖에서 기다린 시간은 없었다
5	존맛탱 크로플 기준
4.5	대기가 있지만 나중에 전화로 알려줘서 힘들지 않았고 맛있었어요!
5	플레인 와플이 존맛탱
5	별 5개 말고 10개여야 해요.. 진짜 한번 갈 때 웨이팅 감당할 생각으로 간 거긴 한데, 웨이팅 잊을 만큼 맛있어요. 맛있는 거 먹고 스트레스가 풀린다.라는 말이 고기 이후로 최고인 디저트입니다 또갈꺼에용 !!!!
5	플레인 마시쏘요
4.5	진짜 맛있어요!! 포장도 잘 해주시고! 웨이팅만 아니면 더 자주 갈 것 같아요! 바질은 살짝 매콤하면서 바질 향 많이 나고, 플레인은 달달하면서 바삭해요!
4.5	플레인이 체고,,
4.5	ㅎ
5	브레이크 타임 걸려서 2시간 만에 먹은 와플~ 맛있어요~
5	드디어..!.!.!.!.!
4	처음이 진짜 맛있어요ㅠ
4	웨이팅이 너무 길어요 ㅠ
4	에어프라이기에 데워먹으면 얼마나 더 맛있을까요...
5	와플 너무 맛있어요 ㅋㅋ 미리미리 리스트 적고 가니까 편하네요!
5	대기가 많아 포장해 왔는데 담날 먹어도 정말 맛있어요~
0.5	서비스 실망. 와플은 맛있음
3	와플 진짜 맛있어요!! 근데 바질은 너무 맛이 없네요ㅜㅠ 원래 테이크아웃 구성 바꿀 수 있어서 바질 빼고 다른 거로 바꿔서 먹었었는데 이제 테이크아웃 와플 세트 구성 변경 안된다고 하시더라고요ᅲᅲ 평소에 바질 좋아하는데 이 와플이랑은 안 어울리는 거 같아요 구성 변경 다시 가능하게 해주세요😭 플레인이랑 치즈는 너무 맛있어요👍🏻👍🏻
4	와... 맛있긴 하네요 근데 사람이 너무 많아요....;;
5	새들러 하우스 크로플 쫀득하고 겉바속촉
5	진짜 맛있어요
5	새들러 하우스 크로플 진짜 맛있어요~
5	instagram@o_ourcafe
5	최고예요
3	저번에 방문하고 또 포장했어요
2.5	맛은 있는데 너무 비싸고 기다리는 사람은 많은데 직원들은 뭔가 여유 있게 대응해주셔서.. 참 오래 걸렸습니다
5	ㅉㄴ 와플 맛 집입니다 식으몀 더 맛있어요 ㅠㅠㅠ
4	오픈 30분 전에 가서 이름 써놓고 근처에서 점심 먹고 있는데 12시 5분에 전화 오더라고요. 일찍 가는 거 강추! 저는 옥수수 러버라 콘 와플이 젤 맛있었어요. 달달해서 한 번쯤 먹어볼만해요.
5	존맛탱와플ㅎㅎㅎ 플레인이 제일 맛있었어요^^
4	직원분도 너무 친절하시고 와플도 맛있어요-!커피도 너무 맛있는데 매장에서 꾸리꾸리 한 냄새가 자꾸 올라와요ᅲᅲ화장실이 옆이라 그런가 봐요..
4	플레인으로 머그 세용 자리는 불편함 월요일 2시쯤에 갔는데 30분도 안되어서 들어갈 수 있었음
5	맛있긴 한데 웨이팅 너무 심함. 갓 구운 크로 폴은 맛있는데 식은 건 별로. 매장에서 먹었는데 하나는 갓 구운 거고 하나는 식었더라
0.5	별로
5	유튜브 강민경 님 와플로 유명한데 맛있어요! 플레인은 무조건! 바질은 생각보다 매콤해서 추천! 웨이팅 작성하고 전화 주시면 픽업해오는 거 가능하고 직원분들도 친절하시고 매장 내부에 가방 구경도 하면서 기다리니 시간 금방 갔어요!
4	웨이팅이 굉장하지만 바삭하고, 집에서 식은 거 먹어도 그다지 눅눅하지 않고 달콤 바삭
5	맛있어요
4	정통 와플 맛은 아닌데 나름 괜찮았어요 근데 웨이팅이 너무 긴 것 같아요...
3.5	맛은 정말 정말 최고!! 하지만 바쁜 것도 이해하지만 종업원분의 응대가 아쉬웠습니다 ㅠㅠㅠ
5	웨이팅이 길지만 그래도 포기 못하는 맛 플레인 바질 치즈 다맛있어요ㅋㅋ
4	페이스트리 느낌으로 만든 와플(와플이라 엄청 바삭은 아니지만 겉 부분은 페이스트리 질감이 있어요) 맛은 달달하고 맛있습니다 다만 웨이팅이 많은 점! 주의하세요
2	맛은 쏘쏘인데 결제해주시는 알바분이 대놓고 귀찮아하시고 너무 불친절하시네요; 포장 웨이팅인데도 한 시간 넘게 기다렸는데 기분까지 망쳤어요. 이 맛에 이렇게 기다리는간 시간 낭비 같아요
5	와플 정말 강추해요 특히 바질 맛 존맛탱
5	진심으로 바질와플때뮨에 연속으로 방문했네요 비 오는 날도 절 막을 수 없어요
5	여기 와플 진짜 존맛탱! 강아지도 너무 귀여워요ㅠㅠ
5	다비치 민경언니의 추천 와플집!!! 웨이팅 하기 전에 미리 가서 꼭 사 먹으세요
5	맛있아요 ᄒᄒᄒᄒ헤
4.5	존맷탱
5	핵 존 만
5	맛있어요 ㅠㅠ
5	너무 맛있어요
4	맛있는데 웨이팅 있어요 ㅠ
4	맛은 최고! 기본이 제일 맛있어요 웨이팅 1시간 ㅜㅜ테이크 아웃인데..
4	대기 명단 써서 전화로 불러주시는 시스템인데 소통이 어수선하고 자꾸 예약 안 한 사람들이 자리 들어와서 앉아 있고 많이 꼬이더라고요. 공지를 좀 더 명확하게 해서 정리하셔야 할 것 같아요. 크로 폴은 맛있었습니다!
3	겉은 굉장히 바삭하고 기름기도 느껴지고 좀 달아요. 정통 와플 좋아하시는 분들 절대 비추!!!!! 한 입먹고 전 안 먹었습니다..
4	오후 5시쯤 가서 와플 세트 포장 걸어두고 기다렸어요! 이 시간대가 마지막 와플이더라고요! 갓 구워서 뜨끈뜨끈할 줄 알았는데 그건 아니었어요... ᄒ 크로플 생각보다 비싸긴 했지만 크기도 크고 달달하니 맛도 괜찮았어요! 막 환상의 맛 그런 건 아니지만 또 사 먹으러 올 거 같아요ㅋㅋㅋ 다음엔 가게에 앉아서 먹어보고 싶네요!
4.5	웨이팅이 과한 감이 있지만 정말 독보적인 와플집
4.5	치즈랑 바질 와 플 시켜 먹었는데 맛있었어요 촉촉하고 쫀득ㅋㅋ 명단 적고 한참 걸리지만 기다려서 먹을만해요 존 만 야외 좌석은 춥고 불편했어요ᅲᅲ 다른 팀이 물어볼 때는 안에 자리 나면 앉아도 된다고 했는데 우리만 안된다함..ㅎㅎ
4	맛있어요! 포장해서 갖고 오는 내내 달달한 냄새 덕에 행복했습니다!
5	진짜 맛있음!!!!! 식으면 에어프라이어에 200도 3분이면 됨!!! 웨이팅만 아니면 또 먹고 싶어요!!!
5	오픈 한 시간 전에 가서 웨이팅 명단 적고 11시(주말 기준) 오픈에 맞춰 구매하고 매장에서도 먹었는데 진짜 맛있어요ㅠㅠ!!
3	와플 맛있긴 한데 웨이팅 엄청 많아서 그렇게까지 기다려서 먹을 맛은 아닌 거 같아요
4.5	좌석이 조금 협소하지만 분위기도 맛도 다 좋습니다
4.5	와플 맛 집이래서 왔어요 ㅎㅎㅎ플레인바삭하네요
4	와플 맛있어요~나머지는 보통이에요 직원분들 친절하셨어요
5	정말 맛있습니다 최고예요
4	요즘 프렌치와 플 인기 많아서 주말 오픈 30분 전에 가서 웨이팅 리스트 작성하고 매장에서 맛봤어요. 플레인 와플 선택했는데 페이스 추리가 겹겹으로 느껴져서 조금 입천장 주의 긴 하지만 둘이 가서 1인 1에 와플하고 하나씩 또 미리 테이크아웃해서 집에서 토스트기에 데우고 아이스크림 얹어먹으니 더 맛있네요. 일행은 좀 맵다고 했지만? 트러플 머시룸 수프도 맛있고 당근주스는 좀 너무 건강한 느낌.. 다음엔 바질이랑 치즈 와플도 도전하고 싶네요.
5	사람이 정말 정말 많아서 take out임에도 한참 기다렸어요. 하지만 맛은 좋아요.
4.5	사람이 많았지만 크기도 크고 맛나요! 종류 중엔 플레인이 젤 깔끔하고 맛남
4.5	입천장 까지지만 달달해서 맛있음 와플이 좀 더 따뜻하게 나오면 좋을 거 같아요🧇
5	매장에서 먹고 포장까지 했어요! 넘나 맛있음
5	와플 맛있어요!!!
4	웨이팅이 너무오래걸려요ㅠㅠ
4	신사동 가로수길 새들러 하우스 크로플
5	맛있는데... 웨이팅 지옥
4	바질 와 플 존 만! 근데 웨이팅이 넘고 힘들었어요
5	JMT! 줄 서서 먹는 이유가 있음❤️ 일찍 가야 해요! 직원분들이 바쁘신데도 친절하게 응대해주셔서 기분 좋게 먹고 왔어요 가격이 좀 있지만 그 값어치를 해요! 또 먹으러 가고 싶어요😭💙💙
4	맛있지만 가격이 조금 사악해요ㅎㅎㅎ 다른 와플도 먹어보고 싶어요
4	커피와 가죽을 체험하는 비밀스러운 공간
4	은근 맛있는 메뉴가 많은 곳. 방문 시 항상 가방을 구매하고 싶은 유혹에 힘들지만, 커피가 은근 맛있다.
5	계단을 내려가면 펼쳐지는 비밀 장소 같은 느낌. 가죽 브랜드 공방이 같이 있어서 독특한 인테리어와 분위기를 느낄 수 있다. 처음에 들어갈 때 독특한 냄새는 호불호가 갈릴 수 있을 듯. 커피를 마시고 가면 가죽 코스터에 원하는 문구까지 새겨주는 게 차밍포인트! 다시 방문할 의사 100
5	가방 너무 예뻐요 진짜 최고예요
5	굿
4	도넛 먹으러 자주 가요~~ 사람이 점점 많아지는 것 같네요 ㅎㅎ
3	사람 너무 많아요ㅜㅜ
5	메뉴가 영어네..
4	이전해서 넓어졌고 포장이랑 매장 줄임 달라서 좋습니다!
5	1
4	월요일에 방문했는데도 줄이 길어서 놀랐습니다 ㅋㅋ
5	존 만♥
4.5	맛있어요
3.5	크림이 가득한 도넛!
3	도넛은 맛있는데 음료 양이 너무 적어요 ㅠㅠ
5	에어컨 더 세게 틀어줘!
5	바질 도넛 꼭 드세요 여러분 ㅠㅠㅠㅠ인생 도넛이에요😭❤ 입술이 설탕 묻어도 좋아요
5	맛있었어요~
4.5	시끄럽긴 정말 시끄럽네요... 직원분들은 친절하십니다.
4.5	운 좋게 웨이팅 없이 모든 맛을 살 수 있었음
4	굿
5	스티커 너무 귀여워요
5	믿고 먹는 몽블랑 홀케이크 샀어요
2	좌석 대비 사람 너무 많아서 시끄럽고 손님 케어가 안돼요
5	도산 공원 맛 집 압구정 맛 집 스마일
5	굿
4	ㅈㅇㅇ
3.5	ㅈㅇ
5	굿
4.5	도넛 맛나요
5	노티스 이사해서 엄청 넓어지고 더 좋아졌네요
5	분위기도 좋고 도넛도 너무 맛있어요 눈이 즐거운 카페입니다 ㅎㅎ
4	우유크림과 케이크가 찐탱
4	사람이 너무 많아서 정신은 없지만 맛있네요
5	커피 맛 짱
5	우유 도넛이 찌이이이이짜 맛있어요!!
5	존맛존맛 여전히 사람이 많네요 너모 맛나
5	장맛
4	카야 잼이 진짜 맛있어요
1	사진만 잘 나올 뿐 맛은 평범.
4	맛있어요>< 테이크아웃 하명 커피 1천 원 할인!
4.5	안녕 안녕 나는 좀 미친 구 춈미 추천으로 먹어봤는데 세상에 존 만😲 춈미 추천으로 우유 생크림 먹었는데 강추! 오리지널(크림×)보다 우유 생크림 추천해요! 누텔라도 맛있음! 꿀 팀은 포장 줄이 길면 그냥 매장에서 먹고 가는 줄 서서 한두 개 먹어보고 포장해 갈 거 정해서 줄 짧을 때 겟 하시길!
4	맛있지만 너무 시끄러움
4.5	도넛이랑 카눌레 먹어봤는데 가눌레는 별로였고 도넛이 진짜 맛있어요. 근데 늦은 시간 방문해서 종류가 별로 없었음ㅠㅠ 담엔 카야 도넛 먹어봐야지...
5	남자친구가 사줬어요♥︎ 맛있어요
5	이전했네요! 사람이 음청 많습니다:)
3	사람이 진짜 너무 많아요... 시끄럽고 하지만 도넛은 맛있죠 ㅋㅋㅋ
5	카페가 예쁘고 도넛 맛있어요
5	우유크림 짱
4	아는 맛 그 맛이 쥬
5	맛있어요~
3.5	다양한 도넛을 맛볼 수 있고, 흔치 않은 귀여운 가게 분위기에 방문해볼 만합니다.
5	춈미맛집 노티스 ᄏᄏᄏ 너모 맛있잖아 춈미언니최고
4	도넛과 베이커리 종류가 많고 맛도 좋아요. 별 하나 뺀 건 너무 시끄러워요
3.5	핫 플라 그런지 사람 정말 많고 시끌벅적하네요. 테이크아웃 추천
3	엄청 맛있는지 몰겠어요 크림은 맛있고 도넛 빵은 던킨이랑 비슷 그리고 평일임에도 겁나 시끄럽고 자리 잡기 힘들어요 ...
4.5	.
5	1
4	케이크도 굳! 매장은 아주 시끄러움
4	도넛은 맛있는데 웨이팅 관리를 잘 하셔야 할 듯요.. 항상 바글바글하고 질서가 좀 없는 편...
5	도넛 맛있어요. 근데 사람이 너무너무 많아요.
4	빵이 너무 맛있어요!
3	드디어 가봤는데 맛있어요!
4.5	너무 달지 않아서 좋아요
4	사람이 많아서 그렇지 데이트하기 좋아요
0.5	줄 서서 기다릴 땐 거들떠도 안 보더니 한참만에 와서는 매장에서 먹고 갈 거면 다른 쪽으로 줄 서서 주문하래요. 그래서 이동해서 줄 섰더니 이번엔 자리를 안 잡아서 안된답니다. 1, 2층 자리가 많아서 주문하고서 자리 잡겠다니까 안된대요. 방침이 그러면 미리 자리를 잡아야 한다고 안내를 하시든지 주문 한 번 하는데 줄을 세 번을 서게 만드시나요? 결국 자리 잡고 다시 또 줄 서서 주문했습니다. 다 팔린 메뉴도 결제 받아서 결제 취소하고 재결제하고 테이블은 더럽고 메뉴 주문도 잘못 받으셔서 몇 번이나 다시 설명하고 메뉴는 15분이 넘도록 안 나와요. 아이스 음료 2개 시켰는데 빨대를 하나만 주시면 반 쪼개서 먹으라는 건가요? 불편, 불친절을 감수하면서까지 먹을 정도로 맛있는 것도 아니고 특히 아메리카노 맛없어요.
5	즐겁게 카페에 있다가 갑니다..! 디저트 종류 많고 너무 맛있습니다.
5	좋습니다!
5	카페 음료 너무 맛있습니다~~~!!!
5	노티스,,, 옳아요,,, 1개 이상은 못 먹지만 좋아해요,,,, ❤️
4	우유크림 도넛 맛있어요. 말차 크리머는 크림이 너무 많아서 마지막에는 크림이 너무 남아서 느끼했어요 ㅠㅠ 인테리어 예쁘고 깔끔해서 좋아요.
