score	text
4	해장국으로도 좋고요 점심 든든히 먹었네요 사진처럼 내장탕은 땀 좀 빼야
5	맛있네요
5	맛있음
5	맛있어요
4	자주 사다 먹는데 맛있어요
5	자랑스러운 대전 맛집
4	항상 느끼지만 국물 참 맛있어요
5	국밥 맛 집
5	맛있어요
4	태평동 본관보다 괜찮았어요 거리 때문에 망설이다가 간 곳이지만 안 갔더라면 후회했을 듯
4	조금 짬
4	태평소 국밥 오늘은 국밥 대신 매운 갈비찜과 육 생선회 육 생선회는 별 맛을 못 느꼈지만 참기름의 고소함에 먹을만했고 매운 갈비찜은 달달하고 맵지 않았다 아이들이 좋아할 만한 맛 태평소 국밥집은 국밥이 진리임을 다시 한번 느끼고 왔다
4	해장을 위해 방문하던 곳 오늘은 소주 한잔 육 생선회는 참기름장에 찍어 먹으면 고소함과 식감이 좋습니다 매운 갈비찜은 그다지 맵지는 않고 술안주와 밥 먹기에도 적당하네요
4	항상 해장하러 들르다가 술 한 잔 육 생선회와 매운 갈비찜 생선회는 참기름장에 먹으니 고소함이 더하네요 식감이 좋아요 매운 갈비찜은 그다지 맵지는 않고 술안주로 좋습니다
4	특내장탕먹었어요 맛이 조금 변한 느낌이에요 따로 국밥 추천이요
3	좋아요
4	좋아요
5	맛 최고
5	마싰어요 사람 무지 많음
3	좋아요
4	가격 착해요
4	맛있어요 별미네요
0	느끼해요
5	소바 쫀맛이에여 차슈 추가 필수
5	다시마 식초 넣어서 먹으면 더 맛있어요
4	구운 파가 너무 맛있어요
3	소스는 진짜 맛있는데 면이 첫입 먹을 때만 담백하고 계속 느끼했어요 그래도 면 꾸역꾸역 다 먹었는데 속 부대껴서 잠도 제대로 못 자고 담날 점심까지 아무것도 못 먹었어요 같이 먹었던 지인도 느끼하다고 느껴서 다 못 먹었는데도 속 부대낀다고 담날 연락 왔고요 제가 과식해서 그런가 했었는데 그날 조리가 잘못된 거였는지 그래도 소스는 맛있었음 소스에 밥 비벼 먹는 게 최고
5	항상 맛있게 잘 먹고 있어요
4	카라 이마제 소바는 담백하고 생각보다 맵지 않았다 마제소바레는 유자 하이볼보다 생맥주가 더 잘 어울릴 듯
2	마제 소바가 좀 느끼했어요 식초를 넣어서 먹어도 마찬가지여서 먹다가 남길 정도였네요 줄 서서 먹긴 아쉽습니다 다른 메뉴 먹어보세요
5	맛있어요 계산할 때에 식사는 잘 하셨냐고 물어봐 주셔서 기분이 너무 좋았어요
4	마제 소바 생맥주 크윽 맛있습니다
4	역시 맛 집입니다 줄 서고 먹었어요
5	맛있어서 후딱 먹게 되는 맛
4	마제 소바 맛 집이에요
5	너무너무 맛있어요
3	독특한 맛에 한번 가볼 만한 곳 식초를 넣으면 더 맛있어요 처음 받았을 때는 양이 너무 적다고 생각했는데 시간이 지날수록 포만감이 점점 불어나요
5	개최고
4	한 번쯤 와볼만
4	소바 맛있어요 다만 아쉬운 점은 소바 소스가 녹진함을 넘어서 꾸덕꾸덕해서 면 비비거나 젓가락으로 면 들어 올릴 때 면이 다닥다닥 붙고 입 주변에도 많이 묻어서 불편해요 소스가 기존보다 조금만 묽어지면 좋을 거 같아요
5	항상 자주 가는 식당입니다 마제 소바랑 생맥주는 정말 일품입니다
5	굿굿
5	항상 마제 소바를 먹다가 이번엔 축하 소바를 먹어봤는데 차슈가 굉장히 부드럽고 국물도 진하고 구수해서 정말 맛있었어요
5	맛있어요 손소독제도 테이블마다 있고 뒷면이 벽이 있는 닷지 자리엔 옷걸이도 있어서 일본 감성
5	특이하고 맛있어요 다시 들러볼게요
5	맛있어요 차슈 추가 꼭 하세요 둘이 나눠서 양 적어 보이는 건데 실제로는 엄청 많아요 배 안부를 줄 알았는데 밥까지 비비니깐 배불러요
4	섞으면 비주얼이 별로지만 맛있어요 살짝 적은 느낌이 들지만 밥 비벼 먹으면 딱 배부름
5	맛있어요 조만간 또 가서 곱빼기로 먹을 거예요
4	소바 집
5	존맛탱구리 재방문 할 거예요
4	작년에 방문했었는데 다시 먹고 싶어 방문했습니다 밥까지 주문해서 슥슥 맛있게 먹었습니다
5	면 양이 적다고 생각했는데 주시는 밥도 먹으니까 딱 배불렀어요 맛있습니다
5	두 번째 방문이에요 맛있어요
5	색다른 맛 다음에 또 갈게요
5	맛있네 유 호로록 먹고 바로 빠질 수 있었다 서비스로 주시는 밥까지 비벼 먹으니 꿀맛 둘 다 깨끗하게 해치웠다
5	명성에 걸맞음
5	맛있어요
4	주말에도 역시나 웨이팅 있고요 주차 마땅치 않은 거 빼곤 괜찮습니다
4	맛있었어요 한 번쯤 먹어볼 만한 맛
5	마제 소바 맛있어요
5	소문 맛 집 가격대는 좀 있지만 맛있어요
5	소바라고 해서 시원한 거라고 상상했는데 고기 양념 비빔국수더라고요 살짝 느끼한 감은 있지만 여자분들이 매우 좋아할 만한 인테리어와 음식이었어요 웨이팅이 길다고 해서 일찍 갔는데 회전율이 좋아서 금방금방 입장할 수 있었어요 토핑을 올려드셔도 맛있지만 그냥 먹어도 맛있습니다 서비스 밥 꼭 주문해서 비벼드세요
5	줄이 길지 않다면 또 가서 먹고 싶어요 맛있어요
5	너무 맛있어요 요즘 너무 핫해서 조금 시간 지나고 가야 할 거 같아요
4	언제나 사람이 많은데 장소가 협소해요
5	대전에서 올라갈 때 지인 선물로는 요만한 게 없음 앞에서 직원들 고생 많으세요
5	좋아요
5	좋아요
5	맛있어요
4	언제나 맛있는 튀김 곰보빵
4	튀김 곰보빵으로 유명한 성심당
4	보문산 메아리 꿀맛
4	부추 빵 맛이 조금 싱거워진 것 같긴 한데 여전히 든든하고 맛있어요
4	좋 요
4	맛나요
4	좋아요 좋아요 좋아요
4	예전에 맛있게 먹었던 거 같은데 조금 맛이 달라진 거 같아서 조금 아쉬워요
5	튀소 튀소 구마 너무 맛있어요
5	성심당 대전역점의 맛있고 깔끔한 카프레제 치아바타 샌드위치
5	나는 행복합니다
5	음식 맛있고 직원 친절하고 가격 저렴하고 매장이 넓고 또 가야지
4	빵 맛있고 좋은데 갈 때마다 비슷한 빵 들이라 몇 가지는 계속 바뀌면 좋겠네요
5	명불허전
4	매장 추워요
5	머시깽이 메아리 진짜 맛있어요
4	정말 맛있어요
4	사람 많고 빵 종류도 다양해요 튀김 곰보빵은 따로 코너가 있어서 받아서 계산대로 가서 해야 함
4	맛있어요
5	우유와 먹으면 더욱 맛있어요 너무 맛있어요
4	부추 빵만 맛없고 나머지 다 맛있고 가격도 프랜차이즈 빵집보다 저렴
4	맛있어요
4	맛있어요
4	좋아
5	맛나요
4	좋아
5	맛있어요
4	맛있어요
4	맛있어요
5	너무나 맛있는 성심당
4	친절하고 맛있어요 저는 본점보다 여기가 손도 빠르시고 더 친절하신 분이 많은 거 같아요 대전역 맛 집
4	빵은 맛있죠 근데 위치 너무 애매한 데 있어서 찾기 힘들고 앉을 자리도 별로 없네요 빵은 맛있어
4	역시 대전은 성심당의 도시
5	늦게 가니 빵이 많이 없어서 아쉬웠지만 제가 좋아하는 것들 있어서 구매했어요 사람 많아도 금방금방 구매 가능해요
4	사람 많고 맛나요
2	만주 파이 맛나네요
3	본점에 비해 메뉴가 너무 작아요
4	늘 북적이지만 직원분들이 친절해요
5	튀김 곰보빵 확실히 맛있네요 짱짱짱
4	찹쌀떡 식빵 말랑말랑하네요
4	친절하고 빵은 맛있음
4	프렌치 파이 튀소 구마 작은 메아리 리얼 멜론 치아바타 어떤 분이 프렌치 파이 만 개 사시길래 궁금해서 처음 사봤는데 식감이 독특하고 맛있네요
5	최고의 빵집
4	대전하면 성심당 이번에 새로 나온 튀소 구마 맛있어요
5	보문산 메아리 최고예요
3	맛있는데 비쌈
4	빵맛있어요
5	대전맛집 성심당 순수 마들렌 요즘 유명하다고 해서 구입했는데 개의 만 원이라 가격도 괜찮고 맛도 기대 이상 너무 달지 않아서 좋아요 선물용으로도 좋은 것 같아요
4	맛있어요
5	파의 만주세트 샌드위치
4	빵도 맛있고 친절하고 좋아요 다만 좀 비좁긴 해요
5	빵 너무 맛있어요 특히 작은 메아리
5	좋아요
5	기차 타고 가면서 대전역에서 구매했어요 화소 브래드 맛있어요
5	서울 다녀오면서 갔어요 항상 좋아요
5	좋아요 좋아요 좋아요
4	성심당 튀김 곰보빵 부추 빵 역시 맛나요
4	늘 분주한 곳입니다
5	환승하면서 항상 들르는 빵집 갓 튀긴 튀소는 진리에요
5	맛 나요
4	명란 바게트 짜여
4	맛있어요
5	역시 성심당
4	다른 빵은 맛있는데 순우에 식빵은 조금 뻑뻑하네요
5	사람 진짜 많더라고요
5	언제 어디서든지 맛을 잊을 수가 없어요
4	대전의 자랑 성심당
5	딸내미 보내면서 성심당 튀김 곰보빵 사서 보냈네요 유명하잖아요
5	명불허전
3	너무 맛있어요
5	맛 어요여 요요여여 요요
5	믿고 먹어요
5	대전은 성심당이지 유
4	튀김 곰보빵 짱
5	부추 빵 맛있어요
5	올리브 크로 첼 튀김 곰보빵 추천
5	프랜차이즈 빵보다 상당히 맛있음
5	맛있어요
4	튀김 곰보빵 진짜 맛있네요
4	방지 순례 대전 지역 필수 코스
5	나는 행복합니다
4	맛있어요
4	맛있었습니다
5	좋아요
5	대전대전카페커피맛집바질스콘단호박파운드케익존맛탱대전분위기좋은카페 대전에서 커피 맛도 분위기도 최고지 않나 싶습니다 커피가 고소하고 묵직한 맛이 좋네요 부시먼 커피 짱입니다 직원분들도 친절하시고 완전 대만족이에요 다음에 또 와야겠어요
5	커피 맛 정말 감동입니다 대전에서 최고인 듯
0	자리가 너무 더러웠어요 관리를 안 한 거 같은 느낌 아인슈페너도 맛이 그다지 시끄럽고요
5	사람이 너무 많아요 그린 레이디라는 원두로 아메리카노 주문했는데 커피가 너무 셔요
5	너무 좋아요 광주에 이하는 정글북이 제 원피 카페였는데 대전 카페 원빅은 인터뷰 일 정도로 너무 좋아요 근데 스콘 맛은 좀 심심해요 좀 더 달면 제 입에 딱 좋았을 거 같았지만 그래도 별 다섯 개
4	카페 크고 괜찮아요
5	좋아요
4	쿠키와 빵 맛은 소소한데 이쁘고 분위기 좋아요
5	커피향이 솔솔 좋아요
4	인테리어는 엄청나지만 맛은 엄청나지 않습니다
4	좋아요
5	정말 이쁜데 그게 문제가 아니라 아메리카노 맛이 진짜 좋아요
4	분위기도 좋고 맛도 있고 다 좋아요 다만 티백 차 종류 그냥 일반 컵에 주면 좋겠어요 찻 주전자에 먼지가 많이 쌓여 있더라고요
4	아인슈페너존맛탱
4	커피 맛 좋아요
5	아인슈페너는 꼭 드세요
5	커피도 맛있고 직원분들 친절하고 분위기도 너무 좋아요
4	단호박 케이크 존 만이에요
4	뷰 맛 집
4	좋아요
5	인터뷰 카페 대전 카페 커피 맛도 좋고 분위기도 좋고 사진 찍기 좋은 곳
4	맛있어요 특히 아인슈페너가
4	분위기와 커피 맛 모두 좋았고 직원들도 친절해서 좋았습니다 아쉬운 점이 있었다면 주차장에 선이 그어져 있지 않아서 조금 어수선한 느낌이었어요
5	분위기 최고예요
5	분위기도 좋고 좋아요
4	엄청 예쁘고 사람 많고 자리 없음
4	외국에 온 것 같아요 자리는 좁고 옆 테이블과 너무 붙어있어서 편하지 않아요 직접 로스팅 해서 커피 맛은 굿
5	맛있어요
4	돈 많이 버세요
5	운치가 좋아요
5	운치가 좋아요
3	장소도 예쁘고 친절하지만 커피 만드시는 분들이 마스크를 착용하지 않거나 제대로 안 착용하고 계셨어요 저는 주문받으신 분 저희 커피 만들어주시는 분 모두 마스크를 아예 착용하지 않으셨습니다 개선이 필요할 것 같습니다
4	커피 맛은 평범하고 인테리어는 예쁘지만 통유리라 낮에는 더울 것 같아요
5	분위기 깡패
5	와우 좋아요
4	사람이 많아서 시끄럽네요 전체적인 느낌은 좋고 커피와 치즈 스콘은 맛났음
3	내부 에어컨 좀 개선해주세요 에어컨 없는 층은 덥고 사람 너무 많아요
3	사진 찍으러 온 손님이 대다수 자리가 없고 중국인도 많아요
4	인테리어와 분위기가 좋습니다 음료는 쏘쏘하네요
4	방콕 느낌 물씬 나네요 음료도 맛있게 먹었어요 역시 인터뷰
5	좋아요
4	바뀌고 나서 자리가 더 없어짐 커피는 전보다 더 빨리 나옴
5	평일에 방문하니 좋았어요
4	이쁜데 사람이 너무 많아요
4	주변이 좋은
3	너무 좋네요
5	리뉴얼 오픈했다고 해서 다녀왔어요 편안하고 조용한 분위기에서 힐링하고 왔어요
5	망고 스무디는 딱 망고 갈아놓은 맛이었고 티는 처음 먹어본 맛이었습니다 티를 별로 안 좋아해서 제 취향은 아니었어요 내부는 구석구석 예쁜 곳이 많았어요 시 넘어가니까 사람이 많이 오시더라고요 내부가 예뻐서 다시 방문하고 싶어요
5	요즘 같은 날씨에 가기 딱이에요 질리지 않는 분위기 깡패 인터뷰 아직 안 가보신 분들 있나요 당장 가주세요 망고 스무디 강추합니다 초코 스콘도요 아메리카노는 원두 택하실 수 있는데 우드맨 꼬숩고 좋아요
4	비싸기는 솔직히 조금 비싸지만 머 어 엄청 맛있는 건 아니지만 분위기 맛 집이고 앞에 냇가도 있어서 밖에서 떠들면서 놀 수 있어서 조아여 차 없으면 가기 힘듦
5	맛있어요
4	카레의 진한 맛이 매우 굿이에요
4	맛있어요
5	맛있어요 조사용
5	카레도 토핑도 다 맛있어요
5	단계 맛있어요
5	카레는 이 집이 으뜸인 듯 감자크로켓도 너무 맛나요
5	너무 맛있고 친절해요 리필 굳
5	단계 카레맛도 맛있어요
5	또 갈 거에 오 너무마싯당
5	언제 가도 맛있네요 년째 애용 중입니다
4	카레 맛 집인 정 단계로 먹으니 적당히 맵고 맛있어요
5	언제 먹어도 맛있어요
4	맛난데 좀 비싸고 양도 아쉽네요
4	좋아요
5	세우 튀김 토핑 꼭 드세요
5	말이 필요 없는 카레
4	여긴 진짜 맛있어요 오늘도 어김없이 기다렸지만 기다릴만한 가치가 있는 곳
4	카레
5	역시 맛있어요
3	괜찮아요
5	워낙에 유명한 곳이라 설명이 필요 없는 미세노센세 맛있음 맛있음 튀김이 바로 튀겨서 나오는 거라 식히면서 먹어야 함
4	오랜만에 카레 생각나서 방문했어요 역시 기대를 저버리지 않는 미세노센세
1	대 천왕 나왔다는데 특별함을 모르겠어요 카레 굴 같은 느낌 안 맵게 먹어서 그럴 수도 있고 차라리 튀김 맛 집으로는 인정 차라리 내 입맛은 아비가가 나았음
